datetime_utc,address,rssi,timestamp_in_seconds
2024-03-23 18:03:40.132516,E9:71:D6:A6:52:19,-56,1711217020.1325285
2024-03-23 18:03:40.132516,FA:A5:6E:E8:3D:9C,-59,1711217020.1325285
2024-03-23 18:03:40.132516,E4:02:B8:34:EC:F3,-67,1711217020.1325285
2024-03-23 18:03:40.844628,D7:AB:60:ED:B3:66,-46,1711217020.8446407
2024-03-23 18:03:40.844628,C0:11:E6:96:20:A0,-65,1711217020.8446407
2024-03-23 18:03:40.844628,EE:93:45:01:28:95,-66,1711217020.8446407
2024-03-23 18:03:41.392731,D7:AB:60:ED:B3:66,-45,1711217021.3927436
2024-03-23 18:03:41.392731,FA:A5:6E:E8:3D:9C,-56,1711217021.3927436
2024-03-23 18:03:41.392731,E9:71:D6:A6:52:19,-63,1711217021.3927436
2024-03-23 18:03:42.150263,FA:A5:6E:E8:3D:9C,-52,1711217022.1502845
2024-03-23 18:03:42.150263,F3:B0:D4:A4:42:E0,-66,1711217022.1502845
2024-03-23 18:03:42.150263,E4:02:B8:34:EC:F3,-68,1711217022.1502845
2024-03-23 18:03:42.880567,D7:AB:60:ED:B3:66,-41,1711217022.8805912
2024-03-23 18:03:42.880567,E9:71:D6:A6:52:19,-62,1711217022.8805912
2024-03-23 18:03:42.880567,C0:11:E6:96:20:A0,-70,1711217022.8805912
2024-03-23 18:03:43.408559,D7:AB:60:ED:B3:66,-48,1711217023.4085808
2024-03-23 18:03:43.408559,FA:A5:6E:E8:3D:9C,-59,1711217023.4085808
2024-03-23 18:03:43.408559,EE:93:45:01:28:95,-62,1711217023.4085808
2024-03-23 18:03:44.331405,FA:A5:6E:E8:3D:9C,-63,1711217024.3314247
2024-03-23 18:03:44.331405,EE:93:45:01:28:95,-65,1711217024.3314247
2024-03-23 18:03:44.331405,C0:11:E6:96:20:A0,-67,1711217024.3314247
2024-03-23 18:03:44.895724,D7:AB:60:ED:B3:66,-51,1711217024.895752
2024-03-23 18:03:44.895724,E9:71:D6:A6:52:19,-69,1711217024.895752
2024-03-23 18:03:44.895724,F3:B0:D4:A4:42:E0,-71,1711217024.895752
2024-03-23 18:03:45.414568,FA:A5:6E:E8:3D:9C,-57,1711217025.4145877
2024-03-23 18:03:45.414568,D7:AB:60:ED:B3:66,-62,1711217025.4145877
2024-03-23 18:03:45.414568,E4:02:B8:34:EC:F3,-64,1711217025.4145877
2024-03-23 18:03:45.975173,F3:B0:D4:A4:42:E0,-61,1711217025.9751937
2024-03-23 18:03:45.975173,E9:71:D6:A6:52:19,-63,1711217025.9751937
2024-03-23 18:03:45.975173,C0:11:E6:96:20:A0,-73,1711217025.9751937
2024-03-23 18:03:46.566561,FA:A5:6E:E8:3D:9C,-57,1711217026.566588
2024-03-23 18:03:46.566561,D7:AB:60:ED:B3:66,-59,1711217026.566588
2024-03-23 18:03:46.566561,EE:93:45:01:28:95,-66,1711217026.566588
2024-03-23 18:03:47.343213,F3:B0:D4:A4:42:E0,-59,1711217027.3432343
2024-03-23 18:03:47.343213,FA:A5:6E:E8:3D:9C,-61,1711217027.3432343
2024-03-23 18:03:47.343213,E9:71:D6:A6:52:19,-67,1711217027.3432343
2024-03-23 18:03:47.908678,F3:B0:D4:A4:42:E0,-55,1711217027.9087
2024-03-23 18:03:47.908678,E9:71:D6:A6:52:19,-57,1711217027.9087
2024-03-23 18:03:47.908678,D7:AB:60:ED:B3:66,-59,1711217027.9087
2024-03-23 18:03:48.432663,FA:A5:6E:E8:3D:9C,-53,1711217028.4326835
2024-03-23 18:03:48.432663,EE:93:45:01:28:95,-61,1711217028.4326835
2024-03-23 18:03:48.432663,D7:AB:60:ED:B3:66,-66,1711217028.4326835
2024-03-23 18:03:48.990507,F3:B0:D4:A4:42:E0,-62,1711217028.990526
2024-03-23 18:03:48.990507,E9:71:D6:A6:52:19,-66,1711217028.990526
2024-03-23 18:03:48.990507,E4:02:B8:34:EC:F3,-67,1711217028.990526
2024-03-23 18:03:49.576394,D7:AB:60:ED:B3:66,-61,1711217029.576415
2024-03-23 18:03:49.576394,FA:A5:6E:E8:3D:9C,-63,1711217029.576415
2024-03-23 18:03:49.576394,EE:93:45:01:28:95,-66,1711217029.576415
2024-03-23 18:03:50.179469,F3:B0:D4:A4:42:E0,-48,1711217030.1794891
2024-03-23 18:03:50.179469,FA:A5:6E:E8:3D:9C,-66,1711217030.1794891
2024-03-23 18:03:50.179469,E4:02:B8:34:EC:F3,-73,1711217030.1794891
2024-03-23 18:03:50.902524,F3:B0:D4:A4:42:E0,-52,1711217030.9025452
2024-03-23 18:03:50.902524,D7:AB:60:ED:B3:66,-59,1711217030.9025452
2024-03-23 18:03:50.902524,EE:93:45:01:28:95,-72,1711217030.9025452
