datetime_utc,address,rssi,timestamp_in_seconds
2024-03-23 16:50:01.409923,D7:AB:60:ED:B3:66,-77,1711212601.409941
2024-03-23 16:50:01.409923,E4:02:B8:34:EC:F3,-54,1711212601.409941
2024-03-23 16:50:01.409923,F3:B0:D4:A4:42:E0,-51,1711212601.409941
2024-03-23 16:50:01.409923,E9:71:D6:A6:52:19,-70,1711212601.409941
2024-03-23 16:50:02.137890,FA:A5:6E:E8:3D:9C,-53,1711212602.137904
2024-03-23 16:50:02.137890,D7:AB:60:ED:B3:66,-60,1711212602.137904
2024-03-23 16:50:02.137890,E4:02:B8:34:EC:F3,-68,1711212602.137904
2024-03-23 16:50:02.137890,F3:B0:D4:A4:42:E0,-57,1711212602.137904
2024-03-23 16:50:04.043674,E9:71:D6:A6:52:19,-66,1711212604.0436962
2024-03-23 16:50:04.043674,FA:A5:6E:E8:3D:9C,-64,1711212604.0436962
2024-03-23 16:50:04.043674,D7:AB:60:ED:B3:66,-75,1711212604.0436962
2024-03-23 16:50:04.043674,E4:02:B8:34:EC:F3,-57,1711212604.0436962
2024-03-23 16:50:05.031938,F3:B0:D4:A4:42:E0,-51,1711212605.0320559
2024-03-23 16:50:05.031938,E9:71:D6:A6:52:19,-65,1711212605.0320559
2024-03-23 16:50:05.031938,FA:A5:6E:E8:3D:9C,-59,1711212605.0320559
2024-03-23 16:50:05.031938,D7:AB:60:ED:B3:66,-55,1711212605.0320559
2024-03-23 16:50:05.619476,E4:02:B8:34:EC:F3,-61,1711212605.6194992
2024-03-23 16:50:05.619476,F3:B0:D4:A4:42:E0,-59,1711212605.6194992
2024-03-23 16:50:05.619476,E9:71:D6:A6:52:19,-77,1711212605.6194992
2024-03-23 16:50:05.619476,FA:A5:6E:E8:3D:9C,-51,1711212605.6194992
2024-03-23 16:50:07.079260,D7:AB:60:ED:B3:66,-55,1711212607.0792842
2024-03-23 16:50:07.079260,E9:71:D6:A6:52:19,-67,1711212607.0792842
2024-03-23 16:50:07.079260,FA:A5:6E:E8:3D:9C,-62,1711212607.0792842
2024-03-23 16:50:07.079260,E4:02:B8:34:EC:F3,-71,1711212607.0792842
2024-03-23 16:50:08.072791,F3:B0:D4:A4:42:E0,-68,1711212608.0728135
2024-03-23 16:50:08.072791,FA:A5:6E:E8:3D:9C,-48,1711212608.0728135
2024-03-23 16:50:08.072791,D7:AB:60:ED:B3:66,-65,1711212608.0728135
2024-03-23 16:50:08.072791,E4:02:B8:34:EC:F3,-72,1711212608.0728135
2024-03-23 16:50:09.050496,F3:B0:D4:A4:42:E0,-60,1711212609.0505157
2024-03-23 16:50:09.050496,E9:71:D6:A6:52:19,-61,1711212609.0505157
2024-03-23 16:50:09.050496,FA:A5:6E:E8:3D:9C,-72,1711212609.0505157
2024-03-23 16:50:09.050496,D7:AB:60:ED:B3:66,-58,1711212609.0505157
2024-03-23 16:50:09.633144,E4:02:B8:34:EC:F3,-74,1711212609.633166
2024-03-23 16:50:09.633144,F3:B0:D4:A4:42:E0,-62,1711212609.633166
2024-03-23 16:50:09.633144,E9:71:D6:A6:52:19,-80,1711212609.633166
2024-03-23 16:50:09.633144,FA:A5:6E:E8:3D:9C,-65,1711212609.633166
2024-03-23 16:50:10.445485,D7:AB:60:ED:B3:66,-53,1711212610.4455075
2024-03-23 16:50:10.445485,E4:02:B8:34:EC:F3,-57,1711212610.4455075
2024-03-23 16:50:10.445485,F3:B0:D4:A4:42:E0,-51,1711212610.4455075
2024-03-23 16:50:10.445485,E9:71:D6:A6:52:19,-73,1711212610.4455075
2024-03-23 16:50:11.652403,D7:AB:60:ED:B3:66,-48,1711212611.652426
2024-03-23 16:50:11.652403,E4:02:B8:34:EC:F3,-64,1711212611.652426
2024-03-23 16:50:11.652403,E9:71:D6:A6:52:19,-67,1711212611.652426
2024-03-23 16:50:11.652403,FA:A5:6E:E8:3D:9C,-52,1711212611.652426
2024-03-23 16:50:13.079324,E4:02:B8:34:EC:F3,-61,1711212613.0793457
2024-03-23 16:50:13.079324,F3:B0:D4:A4:42:E0,-63,1711212613.0793457
2024-03-23 16:50:13.079324,FA:A5:6E:E8:3D:9C,-63,1711212613.0793457
2024-03-23 16:50:13.079324,D7:AB:60:ED:B3:66,-50,1711212613.0793457
2024-03-23 16:50:14.218536,FA:A5:6E:E8:3D:9C,-71,1711212614.2185535
2024-03-23 16:50:14.218536,D7:AB:60:ED:B3:66,-49,1711212614.2185535
