datetime_utc,address,rssi,timestamp_in_seconds
2024-03-02 18:20:19.959544,E9:71:D6:A6:52:19,-53,1709403619.9595597
2024-03-02 18:20:19.959544,FA:A5:6E:E8:3D:9C,-61,1709403619.9595597
2024-03-02 18:20:19.959544,E4:02:B8:34:EC:F3,-61,1709403619.9595597
2024-03-02 18:20:20.969400,E9:71:D6:A6:52:19,-51,1709403620.9694204
2024-03-02 18:20:20.969400,FA:A5:6E:E8:3D:9C,-61,1709403620.9694204
2024-03-02 18:20:20.969400,E4:02:B8:34:EC:F3,-65,1709403620.9694204
2024-03-02 18:20:22.183233,E9:71:D6:A6:52:19,-60,1709403622.183257
2024-03-02 18:20:22.183233,E4:02:B8:34:EC:F3,-66,1709403622.183257
2024-03-02 18:20:22.183233,FA:A5:6E:E8:3D:9C,-72,1709403622.183257
2024-03-02 18:20:22.974392,E9:71:D6:A6:52:19,-60,1709403622.9744172
2024-03-02 18:20:22.974392,E4:02:B8:34:EC:F3,-65,1709403622.9744172
2024-03-02 18:20:22.974392,FA:A5:6E:E8:3D:9C,-66,1709403622.9744172
2024-03-02 18:20:24.976763,E9:71:D6:A6:52:19,-56,1709403624.9767826
2024-03-02 18:20:24.976763,FA:A5:6E:E8:3D:9C,-63,1709403624.9767826
2024-03-02 18:20:24.976763,E4:02:B8:34:EC:F3,-64,1709403624.9767826
2024-03-02 18:20:26.032982,E9:71:D6:A6:52:19,-54,1709403626.0330055
2024-03-02 18:20:26.032982,FA:A5:6E:E8:3D:9C,-66,1709403626.0330055
2024-03-02 18:20:26.032982,E4:02:B8:34:EC:F3,-67,1709403626.0330055
2024-03-02 18:20:26.987069,E9:71:D6:A6:52:19,-59,1709403626.987092
2024-03-02 18:20:26.987069,E4:02:B8:34:EC:F3,-65,1709403626.987092
2024-03-02 18:20:26.987069,FA:A5:6E:E8:3D:9C,-71,1709403626.987092
2024-03-02 18:20:27.994553,E9:71:D6:A6:52:19,-51,1709403627.994577
2024-03-02 18:20:27.994553,E4:02:B8:34:EC:F3,-75,1709403627.994577
2024-03-02 18:20:27.994553,FA:A5:6E:E8:3D:9C,-77,1709403627.994577
2024-03-02 18:20:28.994041,E9:71:D6:A6:52:19,-54,1709403628.9940608
2024-03-02 18:20:28.994041,E4:02:B8:34:EC:F3,-64,1709403628.9940608
2024-03-02 18:20:28.994041,FA:A5:6E:E8:3D:9C,-69,1709403628.9940608
2024-03-02 18:20:29.997491,E9:71:D6:A6:52:19,-57,1709403629.9975615
2024-03-02 18:20:29.997491,E4:02:B8:34:EC:F3,-63,1709403629.9975615
2024-03-02 18:20:29.997491,FA:A5:6E:E8:3D:9C,-66,1709403629.9975615
2024-03-02 18:20:30.999499,E9:71:D6:A6:52:19,-52,1709403630.9995232
2024-03-02 18:20:30.999499,FA:A5:6E:E8:3D:9C,-62,1709403630.9995232
2024-03-02 18:20:30.999499,E4:02:B8:34:EC:F3,-70,1709403630.9995232
2024-03-02 18:20:32.009482,E9:71:D6:A6:52:19,-55,1709403632.0095565
2024-03-02 18:20:32.009482,FA:A5:6E:E8:3D:9C,-59,1709403632.0095565
2024-03-02 18:20:32.009482,E4:02:B8:34:EC:F3,-73,1709403632.0095565
2024-03-02 18:20:33.314786,E9:71:D6:A6:52:19,-56,1709403633.31481
2024-03-02 18:20:33.314786,FA:A5:6E:E8:3D:9C,-65,1709403633.31481
2024-03-02 18:20:33.314786,E4:02:B8:34:EC:F3,-67,1709403633.31481
2024-03-02 18:20:34.314508,E9:71:D6:A6:52:19,-49,1709403634.3145342
2024-03-02 18:20:34.314508,E4:02:B8:34:EC:F3,-70,1709403634.3145342
2024-03-02 18:20:34.314508,FA:A5:6E:E8:3D:9C,-77,1709403634.3145342
2024-03-02 18:20:35.319516,E9:71:D6:A6:52:19,-53,1709403635.3195393
