datetime_utc,address,rssi,timestamp_in_seconds
2024-03-23 16:34:38.745971,FA:A5:6E:E8:3D:9C,-51,1711211678.7459846
2024-03-23 16:34:38.745971,F3:B0:D4:A4:42:E0,-60,1711211678.7459846
2024-03-23 16:34:38.745971,D7:AB:60:ED:B3:66,-62,1711211678.7459846
2024-03-23 16:34:39.606921,FA:A5:6E:E8:3D:9C,-51,1711211679.606935
2024-03-23 16:34:39.606921,E4:02:B8:34:EC:F3,-59,1711211679.606935
2024-03-23 16:34:39.606921,E9:71:D6:A6:52:19,-68,1711211679.606935
2024-03-23 16:34:40.062082,D7:AB:60:ED:B3:66,-63,1711211680.0620975
2024-03-23 16:34:40.062082,F3:B0:D4:A4:42:E0,-63,1711211680.0620975
2024-03-23 16:34:40.062082,E9:71:D6:A6:52:19,-69,1711211680.0620975
2024-03-23 16:34:40.620874,E4:02:B8:34:EC:F3,-60,1711211680.620897
2024-03-23 16:34:40.620874,D7:AB:60:ED:B3:66,-67,1711211680.620897
2024-03-23 16:34:40.620874,FA:A5:6E:E8:3D:9C,-74,1711211680.620897
2024-03-23 16:34:41.248624,FA:A5:6E:E8:3D:9C,-57,1711211681.2486491
2024-03-23 16:34:41.248624,F3:B0:D4:A4:42:E0,-64,1711211681.2486491
2024-03-23 16:34:41.248624,E9:71:D6:A6:52:19,-67,1711211681.2486491
2024-03-23 16:34:41.764812,E4:02:B8:34:EC:F3,-62,1711211681.7648351
2024-03-23 16:34:41.764812,F3:B0:D4:A4:42:E0,-64,1711211681.7648351
2024-03-23 16:34:41.764812,D7:AB:60:ED:B3:66,-65,1711211681.7648351
2024-03-23 16:34:42.633208,FA:A5:6E:E8:3D:9C,-51,1711211682.63323
2024-03-23 16:34:42.633208,E4:02:B8:34:EC:F3,-62,1711211682.63323
2024-03-23 16:34:42.633208,D7:AB:60:ED:B3:66,-65,1711211682.63323
2024-03-23 16:34:43.252492,F3:B0:D4:A4:42:E0,-64,1711211683.2525158
2024-03-23 16:34:43.252492,FA:A5:6E:E8:3D:9C,-73,1711211683.2525158
2024-03-23 16:34:43.252492,E9:71:D6:A6:52:19,-87,1711211683.2525158
2024-03-23 16:34:44.079397,F3:B0:D4:A4:42:E0,-60,1711211684.0794206
2024-03-23 16:34:44.079397,E4:02:B8:34:EC:F3,-64,1711211684.0794206
2024-03-23 16:34:44.079397,E9:71:D6:A6:52:19,-69,1711211684.0794206
2024-03-23 16:34:44.780891,F3:B0:D4:A4:42:E0,-63,1711211684.780921
2024-03-23 16:34:44.780891,D7:AB:60:ED:B3:66,-68,1711211684.780921
2024-03-23 16:34:44.780891,FA:A5:6E:E8:3D:9C,-74,1711211684.780921
2024-03-23 16:34:45.636528,FA:A5:6E:E8:3D:9C,-57,1711211685.6365533
2024-03-23 16:34:45.636528,D7:AB:60:ED:B3:66,-65,1711211685.6365533
2024-03-23 16:34:45.636528,E9:71:D6:A6:52:19,-68,1711211685.6365533
2024-03-23 16:34:46.091408,E4:02:B8:34:EC:F3,-60,1711211686.0914314
2024-03-23 16:34:46.091408,F3:B0:D4:A4:42:E0,-64,1711211686.0914314
2024-03-23 16:34:46.091408,E9:71:D6:A6:52:19,-67,1711211686.0914314
2024-03-23 16:34:46.648887,FA:A5:6E:E8:3D:9C,-57,1711211686.6489096
2024-03-23 16:34:46.648887,E4:02:B8:34:EC:F3,-61,1711211686.6489096
2024-03-23 16:34:46.648887,D7:AB:60:ED:B3:66,-66,1711211686.6489096
2024-03-23 16:34:47.273436,FA:A5:6E:E8:3D:9C,-51,1711211687.273459
2024-03-23 16:34:47.273436,F3:B0:D4:A4:42:E0,-64,1711211687.273459
2024-03-23 16:34:47.273436,E9:71:D6:A6:52:19,-85,1711211687.273459
2024-03-23 16:34:47.793889,F3:B0:D4:A4:42:E0,-60,1711211687.7939117
2024-03-23 16:34:47.793889,D7:AB:60:ED:B3:66,-63,1711211687.7939117
2024-03-23 16:34:47.793889,E4:02:B8:34:EC:F3,-65,1711211687.7939117
2024-03-23 16:34:48.795563,E4:02:B8:34:EC:F3,-60,1711211688.7955863
2024-03-23 16:34:48.795563,F3:B0:D4:A4:42:E0,-64,1711211688.7955863
2024-03-23 16:34:48.795563,FA:A5:6E:E8:3D:9C,-74,1711211688.7955863
2024-03-23 16:34:49.658697,FA:A5:6E:E8:3D:9C,-57,1711211689.658721
