datetime_utc,address,rssi,timestamp_in_seconds
2024-03-23 17:01:41.335876,E9:71:D6:A6:52:19,-57,1711213301.3358943
2024-03-23 17:01:41.479814,D7:AB:60:ED:B3:66,-56,1711213301.4798324
2024-03-23 17:01:41.481812,E4:02:B8:34:EC:F3,-50,1711213301.4818273
2024-03-23 17:01:43.015601,FA:A5:6E:E8:3D:9C,-58,1711213303.0156288
-,-,-,-
2024-03-23 17:01:47.717434,F3:B0:D4:A4:42:E0,-49,1711213307.7174623
2024-03-23 17:01:50.795491,F3:B0:D4:A4:42:E0,-58,1711213310.795519
2024-03-23 17:01:51.383333,E9:71:D6:A6:52:19,-53,1711213311.3833609
2024-03-23 17:01:52.397587,D7:AB:60:ED:B3:66,-58,1711213312.3976152
